district_name,panchayat_name,ward_name
Alappuzha,Paravoor,Ward 6
Alappuzha,Paravoor,Ward 7
Alappuzha,Paravoor,Ward 8
Alappuzha,Paravoor,Ward 9
Alappuzha,Paravoor,Ward 10
Alappuzha,Paravoor,Ward 11
Alappuzha,Paravoor,Ward 12
Alappuzha,Paravoor,Ward 13
Alappuzha,Paravoor,Ward 14
Alappuzha,Paravoor,Ward 15
Alappuzha,Paravoor,Ward 16
Alappuzha,Paravoor,Ward 17
Alappuzha,Paravoor,Ward 18
Alappuzha,Paravoor,Ward 19
Alappuzha,Paravoor,Ward 20
Alappuzha,Mavelikkara Thekkekara,Ward 1
Alappuzha,Mavelikkara Thekkekara,Ward 2
Alappuzha,Mavelikkara Thekkekara,Ward 3
Alappuzha,Mavelikkara Thekkekara,Ward 4
Alappuzha,Mavelikkara Thekkekara,Ward 5
Alappuzha,Mavelikkara Thekkekara,Ward 6
Alappuzha,Mavelikkara Thekkekara,Ward 7
Alappuzha,Mavelikkara Thekkekara,Ward 8
Alappuzha,Mavelikkara Thekkekara,Ward 9
Alappuzha,Mavelikkara Thekkekara,Ward 10
Alappuzha,Mavelikkara Thekkekara,Ward 11
Alappuzha,Mavelikkara Thekkekara,Ward 12
Alappuzha,Mavelikkara Thekkekara,Ward 13
Alappuzha,Mavelikkara Thekkekara,Ward 14
Alappuzha,Mavelikkara Thekkekara,Ward 15
Alappuzha,Mavelikkara Thekkekara,Ward 16
Alappuzha,Mavelikkara Thekkekara,Ward 17
Alappuzha,Mavelikkara Thekkekara,Ward 18
Alappuzha,Mavelikkara Thekkekara,Ward 19
Alappuzha,Mavelikkara Thekkekara,Ward 20
Kottayam,Athirampuzha,Ward 1
Kottayam,Athirampuzha,Ward 2
Kottayam,Athirampuzha,Ward 3
Kottayam,Athirampuzha,Ward 4
Kottayam,Athirampuzha,Ward 5
Kottayam,Athirampuzha,Ward 6
Kottayam,Athirampuzha,Ward 7
Kottayam,Athirampuzha,Ward 8
Kottayam,Athirampuzha,Ward 9
Kottayam,Athirampuzha,Ward 10
Kottayam,Athirampuzha,Ward 11
Kottayam,Athirampuzha,Ward 12
Kottayam,Athirampuzha,Ward 13
Kottayam,Athirampuzha,Ward 14
Kottayam,Athirampuzha,Ward 15
Kottayam,Athirampuzha,Ward 16
Kottayam,Athirampuzha,Ward 17
Kottayam,Athirampuzha,Ward 18
Kottayam,Athirampuzha,Ward 19
Kottayam,Athirampuzha,Ward 20
Kottayam,Aymanam,Ward 1
Kottayam,Aymanam,Ward 2
Kottayam,Aymanam,Ward 3
Kottayam,Aymanam,Ward 4
Kottayam,Aymanam,Ward 5
Kottayam,Aymanam,Ward 6
Kottayam,Aymanam,Ward 7
Kottayam,Aymanam,Ward 8
Kottayam,Aymanam,Ward 9
Kottayam,Aymanam,Ward 10
Kottayam,Aymanam,Ward 11
Kottayam,Aymanam,Ward 12
Kottayam,Aymanam,Ward 13
Kottayam,Aymanam,Ward 14
Kottayam,Aymanam,Ward 15
Kottayam,Aymanam,Ward 16
Kottayam,Aymanam,Ward 17
Kottayam,Aymanam,Ward 18
Kottayam,Aymanam,Ward 19
Kottayam,Aymanam,Ward 20
Kottayam,Ayyampuzha,Ward 1
Kottayam,Ayyampuzha,Ward 2
Kottayam,Ayyampuzha,Ward 3
Kottayam,Ayyampuzha,Ward 4
Kottayam,Ayyampuzha,Ward 5
Kottayam,Ayyampuzha,Ward 6
Kottayam,Ayyampuzha,Ward 7
Kottayam,Ayyampuzha,Ward 8
Kottayam,Ayyampuzha,Ward 9
Kottayam,Ayyampuzha,Ward 10
Kottayam,Ayyampuzha,Ward 11
Kottayam,Ayyampuzha,Ward 12
Kottayam,Ayyampuzha,Ward 13
Kottayam,Ayyampuzha,Ward 14
Kottayam,Ayyampuzha,Ward 15
Kottayam,Ayyampuzha,Ward 16
Kottayam,Ayyampuzha,Ward 17
Kottayam,Ayyampuzha,Ward 18
Kottayam,Ayyampuzha,Ward 19
Kottayam,Ayyampuzha,Ward 20
Kottayam,Ayarkunnam,Ward 1
Kottayam,Ayarkunnam,Ward 2
Kottayam,Ayarkunnam,Ward 3
Kottayam,Ayarkunnam,Ward 4
Kottayam,Ayarkunnam,Ward 5
Kottayam,Ayarkunnam,Ward 6
Kottayam,Ayarkunnam,Ward 7
Kottayam,Ayarkunnam,Ward 8
Kottayam,Ayarkunnam,Ward 9
Kottayam,Ayarkunnam,Ward 10
Kottayam,Ayarkunnam,Ward 11
Kottayam,Ayarkunnam,Ward 12
Kottayam,Ayarkunnam,Ward 13
Kottayam,Ayarkunnam,Ward 14
Kottayam,Ayarkunnam,Ward 15
Kottayam,Ayarkunnam,Ward 16
Kottayam,Ayarkunnam,Ward 17
Kottayam,Ayarkunnam,Ward 18
Kottayam,Ayarkunnam,Ward 19
Kottayam,Ayarkunnam,Ward 20
Kottayam,Changanassery,Ward 1
Kottayam,Changanassery,Ward 2
Kottayam,Changanassery,Ward 3
Kottayam,Changanassery,Ward 4
Kottayam,Changanassery,Ward 5
Kottayam,Changanassery,Ward 6
Kottayam,Changanassery,Ward 7
Kottayam,Changanassery,Ward 8
Kottayam,Changanassery,Ward 9
Kottayam,Changanassery,Ward 10
Kottayam,Changanassery,Ward 11
Kottayam,Changanassery,Ward 12
Kottayam,Changanassery,Ward 13
Kottayam,Changanassery,Ward 14
Kottayam,Changanassery,Ward 15
Kottayam,Changanassery,Ward 16
Kottayam,Changanassery,Ward 17
Kottayam,Changanassery,Ward 18
Kottayam,Changanassery,Ward 19
Kottayam,Changanassery,Ward 20
Kottayam,Chirakkadavu,Ward 1
Kottayam,Chirakkadavu,Ward 2
Kottayam,Chirakkadavu,Ward 3
Kottayam,Chirakkadavu,Ward 4
Kottayam,Chirakkadavu,Ward 5
Kottayam,Chirakkadavu,Ward 6
Kottayam,Chirakkadavu,Ward 7
Kottayam,Chirakkadavu,Ward 8
Kottayam,Chirakkadavu,Ward 9
Kottayam,Chirakkadavu,Ward 10
Kottayam,Chirakkadavu,Ward 11
Kottayam,Chirakkadavu,Ward 12
Kottayam,Chirakkadavu,Ward 13
Kottayam,Chirakkadavu,Ward 14
Kottayam,Chirakkadavu,Ward 15
Kottayam,Chirakkadavu,Ward 16
Kottayam,Chirakkadavu,Ward 17
Kottayam,Chirakkadavu,Ward 18
Kottayam,Chirakkadavu,Ward 19
Kottayam,Chirakkadavu,Ward 20
Kottayam,Chirayinkeezhu,Ward 1
Kottayam,Chirayinkeezhu,Ward 2
Kottayam,Chirayinkeezhu,Ward 3
Kottayam,Chirayinkeezhu,Ward 4
Kottayam,Chirayinkeezhu,Ward 5
Kottayam,Chirayinkeezhu,Ward 6
Kottayam,Chirayinkeezhu,Ward 7
Kottayam,Chirayinkeezhu,Ward 8
Kottayam,Chirayinkeezhu,Ward 9
Kottayam,Chirayinkeezhu,Ward 10
Kottayam,Chirayinkeezhu,Ward 11
Kottayam,Chirayinkeezhu,Ward 12
Kottayam,Chirayinkeezhu,Ward 13
Kottayam,Chirayinkeezhu,Ward 14
Kottayam,Chirayinkeezhu,Ward 15
Kottayam,Chirayinkeezhu,Ward 16
Kottayam,Chirayinkeezhu,Ward 17
Kottayam,Chirayinkeezhu,Ward 18
Kottayam,Chirayinkeezhu,Ward 19
Kottayam,Chirayinkeezhu,Ward 20
Kottayam,Changanacherry West,Ward 1
Kottayam,Changanacherry West,Ward 2
Kottayam,Changanacherry West,Ward 3
Kottayam,Changanacherry West,Ward 4
Kottayam,Changanacherry West,Ward 5
Kottayam,Changanacherry West,Ward 6
Kottayam,Changanacherry West,Ward 7
Kottayam,Changanacherry West,Ward 8
Kottayam,Changanacherry West,Ward 9
Kottayam,Changanacherry West,Ward 10
Kottayam,Changanacherry West,Ward 11
Kottayam,Changanacherry West,Ward 12
Kottayam,Changanacherry West,Ward 13
Kottayam,Changanacherry West,Ward 14
Kottayam,Changanacherry West,Ward 15
Kottayam,Changanacherry West,Ward 16
Kottayam,Changanacherry West,Ward 17
Kottayam,Changanacherry West,Ward 18
Kottayam,Changanacherry West,Ward 19
Kottayam,Changanacherry West,Ward 20
Kottayam,Ettumanoor,Ward 1
Kottayam,Ettumanoor,Ward 2
Kottayam,Ettumanoor,Ward 3
Kottayam,Ettumanoor,Ward 4
Kottayam,Ettumanoor,Ward 5
Kottayam,Ettumanoor,Ward 6
Kottayam,Ettumanoor,Ward 7
Kottayam,Ettumanoor,Ward 8
Kottayam,Ettumanoor,Ward 9
Kottayam,Ettumanoor,Ward 10
Kottayam,Ettumanoor,Ward 11
Kottayam,Ettumanoor,Ward 12
Kottayam,Ettumanoor,Ward 13
Kottayam,Ettumanoor,Ward 14
Kottayam,Ettumanoor,Ward 15
Kottayam,Ettumanoor,Ward 16
Kottayam,Ettumanoor,Ward 17
Kottayam,Ettumanoor,Ward 18
Kottayam,Ettumanoor,Ward 19
Kottayam,Ettumanoor,Ward 20
Kottayam,Erattupetta,Ward 1
Kottayam,Erattupetta,Ward 2
Kottayam,Erattupetta,Ward 3
Kottayam,Erattupetta,Ward 4
Kottayam,Erattupetta,Ward 5
Kottayam,Erattupetta,Ward 6
Kottayam,Erattupetta,Ward 7
Kottayam,Erattupetta,Ward 8
Kottayam,Erattupetta,Ward 9
Kottayam,Erattupetta,Ward 10
Kottayam,Erattupetta,Ward 11
Kottayam,Erattupetta,Ward 12
Kottayam,Erattupetta,Ward 13
Kottayam,Erattupetta,Ward 14
Kottayam,Erattupetta,Ward 15
Kottayam,Erattupetta,Ward 16
Kottayam,Erattupetta,Ward 17
Kottayam,Erattupetta,Ward 18
Kottayam,Erattupetta,Ward 19
Kottayam,Erattupetta,Ward 20
Kottayam,Eraviperoor,Ward 1
Kottayam,Eraviperoor,Ward 2
Kottayam,Eraviperoor,Ward 3
Kottayam,Eraviperoor,Ward 4
Kottayam,Eraviperoor,Ward 5
Kottayam,Eraviperoor,Ward 6
Kottayam,Eraviperoor,Ward 7
Kottayam,Eraviperoor,Ward 8
Kottayam,Eraviperoor,Ward 9
Kottayam,Eraviperoor,Ward 10
Kottayam,Eraviperoor,Ward 11
Kottayam,Eraviperoor,Ward 12
Kottayam,Eraviperoor,Ward 13
Kottayam,Eraviperoor,Ward 14
Kottayam,Eraviperoor,Ward 15
Kottayam,Eraviperoor,Ward 16
Kottayam,Eraviperoor,Ward 17
Kottayam,Eraviperoor,Ward 18
Kottayam,Eraviperoor,Ward 19
Kottayam,Eraviperoor,Ward 20
Kottayam,Kadanad,Ward 1
Kottayam,Kadanad,Ward 2
Kottayam,Kadanad,Ward 3
Kottayam,Kadanad,Ward 4
Kottayam,Kadanad,Ward 5
Kottayam,Kadanad,Ward 6
Kottayam,Kadanad,Ward 7
Kottayam,Kadanad,Ward 8
Kottayam,Kadanad,Ward 9
Kottayam,Kadanad,Ward 10
Kottayam,Kadanad,Ward 11
Kottayam,Kadanad,Ward 12
Kottayam,Kadanad,Ward 13
Kottayam,Kadanad,Ward 14
Kottayam,Kadanad,Ward 15
Kottayam,Kadanad,Ward 16
Kottayam,Kadanad,Ward 17
Kottayam,Kadanad,Ward 18
Kottayam,Kadanad,Ward 19
Kottayam,Kadanad,Ward 20
Kottayam,Kaduthuruthy,Ward 1
Kottayam,Kaduthuruthy,Ward 2
Kottayam,Kaduthuruthy,Ward 3
Kottayam,Kaduthuruthy,Ward 4
Kottayam,Kaduthuruthy,Ward 5
Kottayam,Kaduthuruthy,Ward 6
Kottayam,Kaduthuruthy,Ward 7
Kottayam,Kaduthuruthy,Ward 8
Kottayam,Kaduthuruthy,Ward 9
Kottayam,Kaduthuruthy,Ward 10
Kottayam,Kaduthuruthy,Ward 11
Kottayam,Kaduthuruthy,Ward 12
Kottayam,Kaduthuruthy,Ward 13
Kottayam,Kaduthuruthy,Ward 14
Kottayam,Kaduthuruthy,Ward 15
Kottayam,Kaduthuruthy,Ward 16
Kottayam,Kaduthuruthy,Ward 17
Kottayam,Kaduthuruthy,Ward 18
Kottayam,Kaduthuruthy,Ward 19
Kottayam,Kaduthuruthy,Ward 20
Kottayam,Kalamassery,Ward 1
Kottayam,Kalamassery,Ward 2
Kottayam,Kalamassery,Ward 3
Kottayam,Kalamassery,Ward 4
Kottayam,Kalamassery,Ward 5
Kottayam,Kalamassery,Ward 6
Kottayam,Kalamassery,Ward 7
Kottayam,Kalamassery,Ward 8
Kottayam,Kalamassery,Ward 9
Kottayam,Kalamassery,Ward 10
Kottayam,Kalamassery,Ward 11
Kottayam,Kalamassery,Ward 12
Kottayam,Kalamassery,Ward 13
Kottayam,Kalamassery,Ward 14
Kottayam,Kalamassery,Ward 15
Kottayam,Kalamassery,Ward 16
Kottayam,Kalamassery,Ward 17
Kottayam,Kalamassery,Ward 18
Kottayam,Kalamassery,Ward 19
Kottayam,Kalamassery,Ward 20
Kottayam,Kallara,Ward 1
Kottayam,Kallara,Ward 2
Kottayam,Kallara,Ward 3
Kottayam,Kallara,Ward 4
Kottayam,Kallara,Ward 5
Kottayam,Kallara,Ward 6
Kottayam,Kallara,Ward 7
Kottayam,Kallara,Ward 8
Kottayam,Kallara,Ward 9
Kottayam,Kallara,Ward 10
Kottayam,Kallara,Ward 11
Kottayam,Kallara,Ward 12
Kottayam,Kallara,Ward 13
Kottayam,Kallara,Ward 14
Kottayam,Kallara,Ward 15
Kottayam,Kallara,Ward 16
Kottayam,Kallara,Ward 17
Kottayam,Kallara,Ward 18
Kottayam,Kallara,Ward 19
Kottayam,Kallara,Ward 20
Kottayam,Kangazha,Ward 1
Kottayam,Kangazha,Ward 2
Kottayam,Kangazha,Ward 3
Kottayam,Kangazha,Ward 4
Kottayam,Kangazha,Ward 5
Kottayam,Kangazha,Ward 6
Kottayam,Kangazha,Ward 7
Kottayam,Kangazha,Ward 8
Kottayam,Kangazha,Ward 9
Kottayam,Kangazha,Ward 10
Kottayam,Kangazha,Ward 11
Kottayam,Kangazha,Ward 12
Kottayam,Kangazha,Ward 13
Kottayam,Kangazha,Ward 14
Kottayam,Kangazha,Ward 15
Kottayam,Kangazha,Ward 16
Kottayam,Kangazha,Ward 17
Kottayam,Kangazha,Ward 18
Kottayam,Kangazha,Ward 19
Kottayam,Kangazha,Ward 20
Kottayam,Karukachal,Ward 1
Kottayam,Karukachal,Ward 2
Kottayam,Karukachal,Ward 3
Kottayam,Karukachal,Ward 4
Kottayam,Karukachal,Ward 5
Kottayam,Karukachal,Ward 6
Kottayam,Karukachal,Ward 7
Kottayam,Karukachal,Ward 8
Kottayam,Karukachal,Ward 9
Kottayam,Karukachal,Ward 10
Kottayam,Karukachal,Ward 11
Kottayam,Karukachal,Ward 12
Kottayam,Karukachal,Ward 13
Kottayam,Karukachal,Ward 14
Kottayam,Karukachal,Ward 15
Kottayam,Karukachal,Ward 16
Kottayam,Karukachal,Ward 17
Kottayam,Karukachal,Ward 18
Kottayam,Karukachal,Ward 19
Kottayam,Karukachal,Ward 20
Kottayam,Kanjirappally,Ward 1
Kottayam,Kanjirappally,Ward 2
Kottayam,Kanjirappally,Ward 3
Kottayam,Kanjirappally,Ward 4
Kottayam,Kanjirappally,Ward 5
Kottayam,Kanjirappally,Ward 6
Kottayam,Kanjirappally,Ward 7
Kottayam,Kanjirappally,Ward 8
Kottayam,Kanjirappally,Ward 9
Kottayam,Kanjirappally,Ward 10
Kottayam,Kanjirappally,Ward 11
Kottayam,Kanjirappally,Ward 12
Kottayam,Kanjirappally,Ward 13
Kottayam,Kanjirappally,Ward 14
Kottayam,Kanjirappally,Ward 15
Kottayam,Kanjirappally,Ward 16
Kottayam,Kanjirappally,Ward 17
Kottayam,Kanjirappally,Ward 18
Kottayam,Kanjirappally,Ward 19
Kottayam,Kanjirappally,Ward 20
Kottayam,Karimbil,Ward 1
Kottayam,Karimbil,Ward 2
Kottayam,Karimbil,Ward 3
Kottayam,Karimbil,Ward 4
Kottayam,Karimbil,Ward 5
Kottayam,Karimbil,Ward 6
Kottayam,Karimbil,Ward 7
Kottayam,Karimbil,Ward 8
Kottayam,Karimbil,Ward 9
Kottayam,Karimbil,Ward 10
Kottayam,Karimbil,Ward 11
Kottayam,Karimbil,Ward 12
Kottayam,Karimbil,Ward 13
Kottayam,Karimbil,Ward 14
Kottayam,Karimbil,Ward 15
Kottayam,Karimbil,Ward 16
Kottayam,Karimbil,Ward 17
Kottayam,Karimbil,Ward 18
Kottayam,Karimbil,Ward 19
Kottayam,Karimbil,Ward 20
Kottayam,Kidangoor,Ward 1
Kottayam,Kidangoor,Ward 2
Kottayam,Kidangoor,Ward 3
Kottayam,Kidangoor,Ward 4
Kottayam,Kidangoor,Ward 5
Kottayam,Kidangoor,Ward 6
Kottayam,Kidangoor,Ward 7
Kottayam,Kidangoor,Ward 8
Kottayam,Kidangoor,Ward 9
Kottayam,Kidangoor,Ward 10
Kottayam,Kidangoor,Ward 11
Kottayam,Kidangoor,Ward 12
Kottayam,Kidangoor,Ward 13
Kottayam,Kidangoor,Ward 14
Kottayam,Kidangoor,Ward 15
Kottayam,Kidangoor,Ward 16
Kottayam,Kidangoor,Ward 17
Kottayam,Kidangoor,Ward 18
Kottayam,Kidangoor,Ward 19
Kottayam,Kidangoor,Ward 20
Kottayam,Kodanchery,Ward 1
Kottayam,Kodanchery,Ward 2
Kottayam,Kodanchery,Ward 3
Kottayam,Kodanchery,Ward 4
Kottayam,Kodanchery,Ward 5
Kottayam,Kodanchery,Ward 6
Kottayam,Kodanchery,Ward 7
Kottayam,Kodanchery,Ward 8
Kottayam,Kodanchery,Ward 9
Kottayam,Kodanchery,Ward 10
Kottayam,Kodanchery,Ward 11
Kottayam,Kodanchery,Ward 12
Kottayam,Kodanchery,Ward 13
Kottayam,Kodanchery,Ward 14
Kottayam,Kodanchery,Ward 15
Kottayam,Kodanchery,Ward 16
Kottayam,Kodanchery,Ward 17
Kottayam,Kodanchery,Ward 18
Kottayam,Kodanchery,Ward 19
Kottayam,Kodanchery,Ward 20
Kottayam,Kodungoor,Ward 1
Kottayam,Kodungoor,Ward 2
Kottayam,Kodungoor,Ward 3
Kottayam,Kodungoor,Ward 4
Kottayam,Kodungoor,Ward 5
Kottayam,Kodungoor,Ward 6
Kottayam,Kodungoor,Ward 7
Kottayam,Kodungoor,Ward 8
Kottayam,Kodungoor,Ward 9
Kottayam,Kodungoor,Ward 10
Kottayam,Kodungoor,Ward 11
Kottayam,Kodungoor,Ward 12
Kottayam,Kodungoor,Ward 13
Kottayam,Kodungoor,Ward 14
Kottayam,Kodungoor,Ward 15
Kottayam,Kodungoor,Ward 16
Kottayam,Kodungoor,Ward 17
Kottayam,Kodungoor,Ward 18
Kottayam,Kodungoor,Ward 19
Kottayam,Kodungoor,Ward 20
Kottayam,Koduvayur,Ward 1
Kottayam,Koduvayur,Ward 2
Kottayam,Koduvayur,Ward 3
Kottayam,Koduvayur,Ward 4
Kottayam,Koduvayur,Ward 5
Kottayam,Koduvayur,Ward 6
Kottayam,Koduvayur,Ward 7
Kottayam,Koduvayur,Ward 8
Kottayam,Koduvayur,Ward 9
Kottayam,Koduvayur,Ward 10
Kottayam,Koduvayur,Ward 11
Kottayam,Koduvayur,Ward 12
Kottayam,Koduvayur,Ward 13
Kottayam,Koduvayur,Ward 14
Kottayam,Koduvayur,Ward 15
Kottayam,Koduvayur,Ward 16
Kottayam,Koduvayur,Ward 17
Kottayam,Koduvayur,Ward 18
Kottayam,Koduvayur,Ward 19
Kottayam,Koduvayur,Ward 20
Kottayam,Kooroppada,Ward 1
Kottayam,Kooroppada,Ward 2
Kottayam,Kooroppada,Ward 3
Kottayam,Kooroppada,Ward 4
Kottayam,Kooroppada,Ward 5
Kottayam,Kooroppada,Ward 6
Kottayam,Kooroppada,Ward 7
Kottayam,Kooroppada,Ward 8
Kottayam,Kooroppada,Ward 9
Kottayam,Kooroppada,Ward 10
Kottayam,Kooroppada,Ward 11
Kottayam,Kooroppada,Ward 12
Kottayam,Kooroppada,Ward 13
Kottayam,Kooroppada,Ward 14
Kottayam,Kooroppada,Ward 15
Kottayam,Kooroppada,Ward 16
Kottayam,Kooroppada,Ward 17
Kottayam,Kooroppada,Ward 18
Kottayam,Kooroppada,Ward 19
Kottayam,Kooroppada,Ward 20
Kottayam,Koottickal,Ward 1
Kottayam,Koottickal,Ward 2
Kottayam,Koottickal,Ward 3
Kottayam,Koottickal,Ward 4
Kottayam,Koottickal,Ward 5
Kottayam,Koottickal,Ward 6
Kottayam,Koottickal,Ward 7
Kottayam,Koottickal,Ward 8
Kottayam,Koottickal,Ward 9
Kottayam,Koottickal,Ward 10
Kottayam,Koottickal,Ward 11
Kottayam,Koottickal,Ward 12
Kottayam,Koottickal,Ward 13
Kottayam,Koottickal,Ward 14
Kottayam,Koottickal,Ward 15
Kottayam,Koottickal,Ward 16
Kottayam,Koottickal,Ward 17
Kottayam,Koottickal,Ward 18
Kottayam,Koottickal,Ward 19
Kottayam,Koottickal,Ward 20
Kottayam,Kottayam,Ward 1
Kottayam,Kottayam,Ward 2
Kottayam,Kottayam,Ward 3
Kottayam,Kottayam,Ward 4
Kottayam,Kottayam,Ward 5
Kottayam,Kottayam,Ward 6
Kottayam,Kottayam,Ward 7
Kottayam,Kottayam,Ward 8
Kottayam,Kottayam,Ward 9
Kottayam,Kottayam,Ward 10
Kottayam,Kottayam,Ward 11
Kottayam,Kottayam,Ward 12
Kottayam,Kottayam,Ward 13
Kottayam,Kottayam,Ward 14
Kottayam,Kottayam,Ward 15
Kottayam,Kottayam,Ward 16
Kottayam,Kottayam,Ward 17
Kottayam,Kottayam,Ward 18
Kottayam,Kottayam,Ward 19
Kottayam,Kottayam,Ward 20
Kottayam,Kothanalloor,Ward 1
Kottayam,Kothanalloor,Ward 2
Kottayam,Kothanalloor,Ward 3
Kottayam,Kothanalloor,Ward 4
Kottayam,Kothanalloor,Ward 5
Kottayam,Kothanalloor,Ward 6
Kottayam,Kothanalloor,Ward 7
Kottayam,Kothanalloor,Ward 8
Kottayam,Kothanalloor,Ward 9
Kottayam,Kothanalloor,Ward 10
Kottayam,Kothanalloor,Ward 11
Kottayam,Kothanalloor,Ward 12
Kottayam,Kothanalloor,Ward 13
Kottayam,Kothanalloor,Ward 14
Kottayam,Kothanalloor,Ward 15
Kottayam,Kothanalloor,Ward 16
Kottayam,Kothanalloor,Ward 17
Kottayam,Kothanalloor,Ward 18
Kottayam,Kothanalloor,Ward 19
Kottayam,Kothanalloor,Ward 20
Kottayam,Kudamaloor,Ward 1
Kottayam,Kudamaloor,Ward 2
Kottayam,Kudamaloor,Ward 3
Kottayam,Kudamaloor,Ward 4
Kottayam,Kudamaloor,Ward 5
Kottayam,Kudamaloor,Ward 6
Kottayam,Kudamaloor,Ward 7
Kottayam,Kudamaloor,Ward 8
Kottayam,Kudamaloor,Ward 9
Kottayam,Kudamaloor,Ward 10
Kottayam,Kudamaloor,Ward 11
Kottayam,Kudamaloor,Ward 12
Kottayam,Kudamaloor,Ward 13
Kottayam,Kudamaloor,Ward 14
Kottayam,Kudamaloor,Ward 15
Kottayam,Kudamaloor,Ward 16
Kottayam,Kudamaloor,Ward 17
Kottayam,Kudamaloor,Ward 18
Kottayam,Kudamaloor,Ward 19
Kottayam,Kudamaloor,Ward 20
Kottayam,Kuravilangad,Ward 1
Kottayam,Kuravilangad,Ward 2
Kottayam,Kuravilangad,Ward 3
Kottayam,Kuravilangad,Ward 4
Kottayam,Kuravilangad,Ward 5
Kottayam,Kuravilangad,Ward 6
Kottayam,Kuravilangad,Ward 7
Kottayam,Kuravilangad,Ward 8
Kottayam,Kuravilangad,Ward 9
Kottayam,Kuravilangad,Ward 10
Kottayam,Kuravilangad,Ward 11
Kottayam,Kuravilangad,Ward 12
Kottayam,Kuravilangad,Ward 13
Kottayam,Kuravilangad,Ward 14
Kottayam,Kuravilangad,Ward 15
Kottayam,Kuravilangad,Ward 16
Kottayam,Kuravilangad,Ward 17
Kottayam,Kuravilangad,Ward 18
Kottayam,Kuravilangad,Ward 19
Kottayam,Kuravilangad,Ward 20
Kottayam,Kurichy,Ward 1
Kottayam,Kurichy,Ward 2
Kottayam,Kurichy,Ward 3
Kottayam,Kurichy,Ward 4
Kottayam,Kurichy,Ward 5
Kottayam,Kurichy,Ward 6
Kottayam,Kurichy,Ward 7
Kottayam,Kurichy,Ward 8
Kottayam,Kurichy,Ward 9
Kottayam,Kurichy,Ward 10
Kottayam,Kurichy,Ward 11
Kottayam,Kurichy,Ward 12
Kottayam,Kurichy,Ward 13
Kottayam,Kurichy,Ward 14
Kottayam,Kurichy,Ward 15
Kottayam,Kurichy,Ward 16
Kottayam,Kurichy,Ward 17
Kottayam,Kurichy,Ward 18
Kottayam,Kurichy,Ward 19
Kottayam,Kurichy,Ward 20
Kottayam,Kurisumoodu,Ward 1
Kottayam,Kurisumoodu,Ward 2
Kottayam,Kurisumoodu,Ward 3
Kottayam,Kurisumoodu,Ward 4
Kottayam,Kurisumoodu,Ward 5
Kottayam,Kurisumoodu,Ward 6
Kottayam,Kurisumoodu,Ward 7
Kottayam,Kurisumoodu,Ward 8
Kottayam,Kurisumoodu,Ward 9
Kottayam,Kurisumoodu,Ward 10
Kottayam,Kurisumoodu,Ward 11
Kottayam,Kurisumoodu,Ward 12
Kottayam,Kurisumoodu,Ward 13
Kottayam,Kurisumoodu,Ward 14
Kottayam,Kurisumoodu,Ward 15
Kottayam,Kurisumoodu,Ward 16
Kottayam,Kurisumoodu,Ward 17
Kottayam,Kurisumoodu,Ward 18
Kottayam,Kurisumoodu,Ward 19
Kottayam,Kurisumoodu,Ward 20
Kottayam,Kuttanadu,Ward 1
Kottayam,Kuttanadu,Ward 2
Kottayam,Kuttanadu,Ward 3
Kottayam,Kuttanadu,Ward 4
Kottayam,Kuttanadu,Ward 5
Kottayam,Kuttanadu,Ward 6
Kottayam,Kuttanadu,Ward 7
Kottayam,Kuttanadu,Ward 8
Kottayam,Kuttanadu,Ward 9
Kottayam,Kuttanadu,Ward 10
Kottayam,Kuttanadu,Ward 11
Kottayam,Kuttanadu,Ward 12
Kottayam,Kuttanadu,Ward 13
Kottayam,Kuttanadu,Ward 14
Kottayam,Kuttanadu,Ward 15
Kottayam,Kuttanadu,Ward 16
Kottayam,Kuttanadu,Ward 17
Kottayam,Kuttanadu,Ward 18
Kottayam,Kuttanadu,Ward 19
Kottayam,Kuttanadu,Ward 20
Kottayam,Manarcadu,Ward 1
Kottayam,Manarcadu,Ward 2
Kottayam,Manarcadu,Ward 3
Kottayam,Manarcadu,Ward 4
Kottayam,Manarcadu,Ward 5
Kottayam,Manarcadu,Ward 6
Kottayam,Manarcadu,Ward 7
Kottayam,Manarcadu,Ward 8
Kottayam,Manarcadu,Ward 9
Kottayam,Manarcadu,Ward 10
Kottayam,Manarcadu,Ward 11
Kottayam,Manarcadu,Ward 12
Kottayam,Manarcadu,Ward 13
Kottayam,Manarcadu,Ward 14
Kottayam,Manarcadu,Ward 15
Kottayam,Manarcadu,Ward 16
Kottayam,Manarcadu,Ward 17
Kottayam,Manarcadu,Ward 18
Kottayam,Manarcadu,Ward 19
Kottayam,Manarcadu,Ward 20
Kottayam,Manjoor,Ward 1
Kottayam,Manjoor,Ward 2
Kottayam,Manjoor,Ward 3
Kottayam,Manjoor,Ward 4
Kottayam,Manjoor,Ward 5
Kottayam,Manjoor,Ward 6
Kottayam,Manjoor,Ward 7
Kottayam,Manjoor,Ward 8
Kottayam,Manjoor,Ward 9
Kottayam,Manjoor,Ward 10
Kottayam,Manjoor,Ward 11
Kottayam,Manjoor,Ward 12
Kottayam,Manjoor,Ward 13
Kottayam,Manjoor,Ward 14
Kottayam,Manjoor,Ward 15
Kottayam,Manjoor,Ward 16
Kottayam,Manjoor,Ward 17
Kottayam,Manjoor,Ward 18
Kottayam,Manjoor,Ward 19
